source,campaign,plan,leave_reason,cnt,avg_days_to_churn,avg_months_since_signup
unknown,unknown,oneMonth,医師から小麦粉食をとめられたため。,1,107.0,47.0
unknown,unknown,oneMonth,近くにパン屋ができ、焼きたてが購入しやすくなったため。,1,43.0,69.0
unknown,unknown,oneMonth,届いたパンは、どれも美味しいのですが、月々の費用を考えると、少々高く、何件かのパン屋さんで、直接買えば良いと思ったからです。,1,15.0,33.0
unknown,unknown,oneMonth,全国のパンが食べられるのは、夢があってとても嬉しいことでした。ですが、仕事を辞めてしまい毎月の支払いが厳しくなってきたため　退会させていただきたいと思います。,1,193.0,43.0
unknown,unknown,oneMonth,退会のお手続きをお願いいたします。,1,73.0,27.0
unknown,unknown,twoMonths,"ヤマト運輸が御社の送り状を重複発行したため誤配送がありました。ミスは御社の責任ではありませんし気にしてませんが、最終的にどういう対応になったのか最後まできちんと連絡してほしかったです。本日ヤマト運輸から確認の電話が入ります、とメールいただくだけで良かったのにと残念です。
",1,402.0,42.0
unknown,unknown,oneMonth,良くなかった,1,24.0,32.0
unknown,unknown,twoMonths,ANAやSAISONから申し込みすれば良かったと嫌な気分。,1,30.0,26.0
unknown,unknown,oneMonth,全国どこかのパン屋さんから届くというキャッチコピーであり、遠方のお店から届くことを期待してしまっていた。初回から同じ県で残念だった。,1,10.0,36.0
unknown,unknown,twoMonths,2ヶ月おきに設定したはずが、勝手に1ヶ月になっていた。最初なのに信用ができない。,1,29.0,40.0
unknown,unknown,oneMonth,１度試したかっただけだから。,1,14.0,40.0
unknown,unknown,twoMonths,"最初は楽しくパンが届くのを待っていましたがいつもいつも好みのパンが来るわけではないことも知りそのために冷凍庫を空けるのもなぁと思った次第です。
",1,319.0,48.0
unknown,unknown,oneMonth,年齢的に整理したい,1,814.0,46.0
unknown,unknown,twoMonths,食べなくなった。,1,120.0,46.0
unknown,unknown,twoMonths,料金支払いの都合,1,40.0,47.0
unknown,unknown,twoMonths,ポイントサイトとクーポン併用不可の為,1,2.0,26.0
unknown,unknown,oneMonth,美味しいと思えるパンにあまり出会えなくなったから。,1,733.0,48.0
unknown,unknown,twoMonths,"仕事辞めので切り詰めて生活していかないといけないので退会させていただきます。有難うございました。
",1,486.0,45.0
unknown,unknown,oneMonth,美味しいけれど、値段が高いため。,1,120.0,72.0
unknown,unknown,twoMonths,おいしいパンを頂きましたがやはり好きなパンを少しずつ買って食べたいと思いました。,1,21.0,42.0
unknown,unknown,oneMonth,好みのパンと違っていた。,1,60.0,41.0
unknown,unknown,oneMonth,"ハード系のパンばかりで飽きてきた。
デニッシュ系のパンが欲しかった。",1,211.0,33.0
unknown,unknown,oneMonth,"パンが好きだった母が亡くなりました。
私はダイエット中だからなかなかパンが食べれないから‼️",1,204.0,31.0
unknown,unknown,twoMonths,ちょっと高いです。,1,14.0,41.0
unknown,unknown,oneMonth,期待してましたが、近くのパン屋さんと あまり変わり映えしなかったので…すみません。,1,16.0,40.0
unknown,unknown,twoMonths,満足できたため,1,22.0,42.0
unknown,unknown,oneMonth,今までで、3回取りましたが、パンの内容が割りとハード系が多く、歯が丈夫じゃないので、噛めないのと思ってたよりは私好みじゃなかったので退会します。,1,91.0,45.0
unknown,unknown,oneMonth,自分好みのパンが一つだけだったので。味はおいしいと思いますが💦,1,12.0,40.0
unknown,unknown,oneMonth,美味しいパンもあったが、値段に見合わないなぁ、とりよせをしてまで食べるパンではないと感じガッガリすることが多くなったため。,1,802.0,55.0
unknown,unknown,twoWeeks,"母がパン好きで入会していたのですが、もうあまり食べられないらしく退会することとなりました。
（自分のタイミングで買いに行く方がいいようです）
短い間しか入会できませんでしたが、お世話になりました。",1,33.0,42.0
unknown,unknown,oneMonth,サイトページのエラーが多かったため。,1,22.0,31.0
unknown,unknown,oneMonth,消費量が減ったので。,1,212.0,27.0
unknown,unknown,twoMonths,なぞ,1,2.0,26.0
unknown,unknown,oneMonth,今日、三度目のパンが届きました。どれも美味しそうで、そして珍しく、頂くのが楽しみです。そして気付きました。札幌にも美味しいパン屋さんが沢山あることを。雪が解け、やっと外出が楽になりました。パンスクの主旨に賛同し会員になりましたが、これからは自分の足で、美味しいパン屋さんを探してみたくなりました。,1,72.0,62.0
unknown,unknown,oneMonth,パンは美味しいですが、届くパンの個数に対してコストパフォーマンスが良くないと感じた。,1,131.0,25.0
unknown,unknown,oneMonth,思っていたパンと違った。,1,11.0,35.0
unknown,unknown,oneMonth,自分には高すぎるサービスだった,1,143.0,31.0
unknown,unknown,oneMonth,Birthday特典で無料お試しさせていただき、ありがとうございました！初回お届けの内容は大変満足なものでした。どれも美味しく、また店主さまのメッセージ付きで大変うれしかったです。コスト面で今回はやむなく退会しますが、また機会があれば試してみたいです。どうもありがとうございました。,1,13.0,40.0
unknown,unknown,oneMonth,"いろいろなパンが届いて面白かったのですが、調理されたパンはあまり好みではなく、また届いたものはどうにか食べなくてはならず負担になりました。
やはり、周りに有名店や気に入りのお店があるせいかも知れませんが、好きな時に好きなパンを食べたいと思います。
知らない土地の知らないお店のパンを届けていただき、ありがとうございました。",1,79.0,38.0
unknown,unknown,oneMonth,食べ切れるか不安,1,0.0,36.0
unknown,unknown,oneMonth,長期療養の為,1,35.0,42.0
unknown,unknown,oneMonth,"少し食事制限をしなければなくて、しばらくパン等炭水化物と
塩分を控えようと思います。毎月美味しいパンを届けて頂いて
ありがとうございました。全身のむくみ等治まりましたら
再開したいと思います。よろしくお願いいたします。",1,381.0,56.0
unknown,unknown,oneMonth,クレジット決済のみで、コンビニ支払いができないから,1,18.0,41.0
unknown,unknown,twoMonths,食べる人がいなくなったので,1,72.0,49.0
unknown,unknown,oneMonth,楽しかったです！ありがとうございました！,1,73.0,64.0
unknown,unknown,twoMonths,クーポンとポイントサイトとの併用不可のため,1,2.0,26.0
unknown,unknown,twoMonths,月額料金が少し高い為。,1,16.0,62.0
unknown,unknown,oneMonth,受け取り日時がなかなか会わないので,1,434.0,33.0
unknown,unknown,twoMonths,"長期間購入を延期しているため
",1,1055.0,59.0
unknown,unknown,oneMonth,好みでないパン屋さんの場合が続いたので。,1,188.0,37.0
unknown,unknown,twoMonths,クーポンがつかえなかったので。,1,29.0,26.0
unknown,unknown,oneMonth,好きではないパンがある場合、困るので。,1,199.0,28.0
unknown,unknown,twoMonths,今回届けていただいたパンの中に、自分が好きなパン、食べたかったパンが入っておらず、今後続けていくことを考えると、同じ金額を支払うなら、やはり自分の好きなパンを買って食べる方が満足度が上がると考えるため。,1,14.0,36.0
unknown,unknown,oneMonth,期待した程のことがなかつた,1,293.0,37.0
unknown,unknown,oneMonth,無料特典のため登録したため、継続するまでには至らなかった。,1,18.0,41.0
unknown,unknown,twoMonths,色々試せて良かったですが、ややお高めなのと、冷凍庫の幅をとってしまう為。,1,31.0,46.0
unknown,unknown,oneMonth,パンの種類で似通ったものが多かった。中には美味しいと思えるパンに出会えたが、値段に見合うかとなると少し疑問が残る。,1,78.0,36.0
unknown,unknown,twoMonths,自分の好みに合うパンが少なくなった,1,160.0,27.0
unknown,unknown,oneMonth,菓子パンの割合が多いので退会したいです。食パンなどを指定出来るとありがたいです。,1,197.0,33.0
unknown,unknown,twoMonths,好みでないものが入っていることがおう,1,827.0,46.0
unknown,unknown,oneMonth,そんなにおいしく無いから,1,273.0,59.0
unknown,unknown,oneMonth,食べてみたところ、夫も私も味が合わないから。,1,11.0,32.0
unknown,unknown,twoMonths,"菓子パン系が好きなので、プレーンなモノが多いためハマらなかったです。
でも、どこから届くのかわからないのでワクワクがとても楽しかったです！
リピ買いも、気に入ったものを数個だけ買えたりできればいいかもしれないです。",1,86.0,60.0
unknown,unknown,twoMonths,主食を控えているため,1,427.0,45.0
unknown,unknown,twoMonths,"経済上の理由です。
今まで美味しくいただきました。ありがとうございました。",1,520.0,46.0
unknown,unknown,twoMonths,クーポンとポイントサイトの併用不可のメールを確認した為,1,2.0,26.0
unknown,unknown,oneMonth,好みのパンを選択できないのは続けられないと思ったためです。,1,76.0,26.0
unknown,unknown,twoMonths,冷凍のパンの、活用が大変,1,97.0,46.0
unknown,unknown,oneMonth,家族が減った,1,370.0,33.0
unknown,unknown,twoMonths,"定期的に地元のお気に入りのパン屋さんからお取り寄せをしたいので。
箱、カード、とてもかわいらしくて、ヤマト運輸さんもパンですよ☺️ってニコニコでいつも届けてくれていました。開けるワクワクはパンスクさんが一番です✨幸せな時間をありがとうございました❗️",1,286.0,44.0
